,track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
288,TRPZFRA128F146956E,The Child in Us,Enigma,https://p.scdn.co/mp3-preview/a4c1bf68444cfd825ef07f762c4cee579ee6c0c3?cid=774b29d4f13844c495f206cafdad9c86,6bl2cA03RSC3uodBpq66Jt,"ambient, new_age",New Age,1996,306066,0.488,0.708,9,-11.577,1,0.0407,0.17,0.272,0.222,0.431,90.051,4
418,TRCQPYE128F4259B7C,Space Shanty,Leftfield,https://p.scdn.co/mp3-preview/89af47d0a5bc5224cb0d3f225dcf6fd989da0c75?cid=774b29d4f13844c495f206cafdad9c86,0QRoE2ofSfONQYJkZlDWXb,"electronic, instrumental, dance, trance, house, techno, electro",Electronic,1993,434106,0.61,0.882,7,-8.645,1,0.0387,0.0312,0.694,0.133,0.579,135.033,4
391,TRMIQAE12903C9E6EF,Disco Club,Black Eyed Peas,https://p.scdn.co/mp3-preview/1db1410be6a5b9acc428cb9b08b6997ba9740913?cid=774b29d4f13844c495f206cafdad9c86,0grb18vtHbbsxcrzan5lh4,"dance, rap, hip_hop, rnb",Rap,2005,228173,0.812,0.825,7,-4.6,0,0.224,0.144,3.29e-06,0.217,0.683,113.681,4
592,TRINCDC128F428CAD0,Daddy,Mindless Self Indulgence,https://p.scdn.co/mp3-preview/8cd6672458577b76dfc47131540f761a12dd91df?cid=774b29d4f13844c495f206cafdad9c86,12Xk30V4whQdqCNeW31VjD,industrial,Metal,2011,80306,0.77,0.847,8,-4.278,1,0.206,0.303,0.0065,0.027,0.598,111.62,4
1162,TRIUXDJ128F428CB82,Body Scout,Pig Destroyer,https://p.scdn.co/mp3-preview/c3ccf8c9c4e09fc4daf1e30e021e794c07bfd420?cid=774b29d4f13844c495f206cafdad9c86,4vYRruf1IEuo8R1WWmEY2R,grindcore,Metal,2001,61973,0.381,0.988,8,-1.531,0,0.297,0.00158,0.000297,0.883,0.0475,140.269,3
1086,TRVOAVJ12903CF4302,Shunned Redeemer,Ion Dissonance,https://p.scdn.co/mp3-preview/c9c682cfa9fad78a50af915649c0c424e0f5a3ed?cid=774b29d4f13844c495f206cafdad9c86,152vsu238gIIs9Z5l1pGRr,"noise, grindcore, avant_garde",Metal,2007,233533,0.589,0.969,8,-5.301,1,0.105,1.24e-05,0.912,0.161,0.4,129.951,3
647,TRLJFXD128F426BB46,Dallas,Johnny Winter,https://p.scdn.co/mp3-preview/e55d9605bf69b2921360091340e3f9a6b2d14451?cid=774b29d4f13844c495f206cafdad9c86,0I4HPrjHdKDogpa3S5TTAf,"blues, guitar, blues_rock",Blues,2002,165133,0.689,0.454,0,-10.421,1,0.0353,0.896,0.0491,0.285,0.854,108.971,4
1152,TRUMNUN128F145BB98,Your Time Will Come,Amy Macdonald,https://p.scdn.co/mp3-preview/bcb5f080f3c5546ba8e1502604ae35b60d87f7cc?cid=774b29d4f13844c495f206cafdad9c86,05PJ1VKqLe5TWjkUTiV9gS,"rock, indie, pop, female_vocalists, singer_songwriter, pop_rock",World,2010,272133,0.522,0.64,2,-7.348,1,0.0327,0.308,1.58e-05,0.101,0.22,123.656,4
1367,TRGPENP128F9344A4C,Pour Decisions,The Real McKenzies,https://p.scdn.co/mp3-preview/0453725ded6fe647301756a9b0fd4eac7b14d684?cid=774b29d4f13844c495f206cafdad9c86,284f90dJWHwTe3f8tu5msk,punk,Punk,2005,156933,0.325,0.958,0,-3.85,0,0.153,0.00229,6.07e-06,0.165,0.465,188.922,4
520,TRJKMWH128F428A58D,Rotting Out,Descendents,https://p.scdn.co/mp3-preview/17503a766e78735ac381be7c6ca2c2308047fcf9?cid=774b29d4f13844c495f206cafdad9c86,3U2EzzBVzLqNY5kLH3qc6c,"punk, hardcore, punk_rock, post_punk",Punk,1996,117733,0.279,0.996,9,-5.605,1,0.13,0.00431,1.22e-06,0.387,0.307,170.752,4
64,TRXFWIW128F92EC174,Innocence,Nero,https://p.scdn.co/mp3-preview/0991e66dc7d74863867041479f9930bff0506271?cid=774b29d4f13844c495f206cafdad9c86,0XsdxatjBhzUsyjH73De65,"electronic, dance, drum_and_bass",New Age,2010,314832,0.374,0.73,7,-5.689,0,0.0668,0.00142,0.337,0.0724,0.0663,136.747,4
14,TRRKODA128F146DE22,Robot Rock,Daft Punk,https://p.scdn.co/mp3-preview/9ec3a52390ff23aeb2ce125591839ef16be18abb?cid=774b29d4f13844c495f206cafdad9c86,0mqH3csuodko0zRL8WCuce,"rock, electronic, dance, house, techno, electro, french",Electronic,2005,287720,0.59,0.787,7,-5.766,1,0.0512,6.94e-06,0.845,0.0293,0.598,111.926,4
1180,TRJKJLX128F935385D,Dynamit,Fisz Emade jako Tworzywo Sztuczne,https://p.scdn.co/mp3-preview/6ee1dd8819edbd01e4d04793c77be319a019e7c1?cid=774b29d4f13844c495f206cafdad9c86,1adYrk0IAN8JphJLmyZHXR,"alternative_rock, hip_hop, polish",Rap,2002,321066,0.785,0.47,10,-7.237,0,0.404,0.0307,0.316,0.0933,0.077,176.042,4
1064,TRBPJWL128F9302BFC,Purple Rose Minuet,Susumu Yokota,https://p.scdn.co/mp3-preview/c8372c88c70b7e27c14d52359486e94c8a6f63d3?cid=774b29d4f13844c495f206cafdad9c86,1Mk41SYcY5c0dL4cqB8wiD,"electronic, chillout, beautiful, idm",Electronic,2009,216240,0.584,0.593,1,-6.635,1,0.0452,0.749,0.143,0.0912,0.518,90.525,3
492,TRUECED128C7196CE4,So Close,Alice in Chains,https://p.scdn.co/mp3-preview/d1b48d1c0e9e49333260a4a3eab005f1090b139b?cid=774b29d4f13844c495f206cafdad9c86,0SfUEFdXr7NXDAy2EbHBtl,"heavy_metal, grunge",Pop,1995,165733,0.455,0.973,4,-5.278,1,0.0561,0.000179,0.083,0.109,0.372,142.497,4
379,TRLNNTP128E07928CF,Many Men (Wish Death),50 Cent,https://p.scdn.co/mp3-preview/a37a269d7f6ef4491fad9e8b36fa13e6389dceba?cid=774b29d4f13844c495f206cafdad9c86,0tf55wKWnxyfTFKqE12aCn,"rap, hip_hop",Rap,2003,256226,0.653,0.826,6,-2.93,0,0.354,0.0153,0.00146,0.131,0.416,108.52,5
187,TRXIEHB128F4272567,Chan Chan,Buena Vista Social Club,https://p.scdn.co/mp3-preview/c1e620c29208c50459f8399a158767100379b8ab?cid=774b29d4f13844c495f206cafdad9c86,0uTBy5HeHpo93aZP2KZRYk,jazz,Latin,2008,285506,0.446,0.856,4,-7.748,0,0.06,0.594,0.000226,0.978,0.523,154.75,4
763,TRIQFKE12903CA6933,Over And Over,Moloko,https://p.scdn.co/mp3-preview/fe30a7cd27678f358a53c23c2e4fc18b07a8220c?cid=774b29d4f13844c495f206cafdad9c86,1QxmSU7CCi45ScN7j1U2pv,"electronic, female_vocalists, chillout, house, trip_hop, lounge",RnB,2003,593280,0.417,0.646,0,-8.956,1,0.0323,0.00555,0.417,0.167,0.413,97.095,4
216,TRCBBXT128F931B080,Not Too Bad,Skalpel,https://p.scdn.co/mp3-preview/7211fda9540b6a02957af515ac3b8505fd4621fc?cid=774b29d4f13844c495f206cafdad9c86,1WW6ibAK4hS2m1etYMxRZc,"jazz, chillout, downtempo, lounge, polish",Jazz,2004,196266,0.673,0.626,2,-8.512,0,0.0555,0.497,0.149,0.131,0.71,85.406,4
791,TRGKDUW128F424830F,Mala Vida,Manu Chao,https://p.scdn.co/mp3-preview/7194900bb4560193fbee384c7be31413b8375958?cid=774b29d4f13844c495f206cafdad9c86,0LrcwXOREl3XYmoNgrk4PF,"reggae, male_vocalists, ska",Latin,2009,209986,0.375,0.998,0,-3.155,1,0.368,0.0126,0.000245,0.325,0.126,159.228,4
1076,TRBPTYF128F423EEA3,A Ribbon,Devendra Banhart,https://p.scdn.co/mp3-preview/64a1acfd8212ed4cb8af7b9ea36bedc8ed339ae3?cid=774b29d4f13844c495f206cafdad9c86,11YnGHiUSgFdrmHzfXRz16,"indie, folk, singer_songwriter",Folk,2013,158826,0.442,0.439,2,-10.421,0,0.0342,0.879,0.167,0.122,0.39,116.451,4
878,TRGZJBO128F1476F3A,Slippery Dick,Peaches,https://p.scdn.co/mp3-preview/b537bc38a3365ce70f5111a0b0265c9db0df8705?cid=774b29d4f13844c495f206cafdad9c86,37XhdqmvLoSs26RvClwN9X,electro,Electronic,2006,183106,0.887,0.614,5,-4.484,0,0.214,0.00473,0.00727,0.0774,0.691,146.009,4
337,TRCPZCS128F428BDDD,Orgasm Addict,Buzzcocks,https://p.scdn.co/mp3-preview/ec23ec6b9958b84cfbc9c2fd937df733e330ffb2?cid=774b29d4f13844c495f206cafdad9c86,00LzNrdWqSFD0LpR6b0EvP,"punk, british, punk_rock, 70s",Punk,2010,134960,0.276,0.957,2,-9.988,1,0.153,0.0194,0.0,0.27,0.156,186.683,4
719,TRBIBKA128F42947BF,Die Meisten,Samy Deluxe,https://p.scdn.co/mp3-preview/b8da7394d9898390128bc1c2aa166dc8e370ae9a?cid=774b29d4f13844c495f206cafdad9c86,3OBqAD774YBSgeG7nB1hZJ,"german, hip_hop",Rap,2001,236007,0.694,0.853,1,-7.731,1,0.274,0.0136,0.0,0.0312,0.932,171.706,4
295,TRYRSOF128F92F6BF2,Dory,Grizzly Bear,https://p.scdn.co/mp3-preview/5cc8c1a83251277cb5d45e354b56773ed3f4de5b?cid=774b29d4f13844c495f206cafdad9c86,0S7MQY3rKE0YD5UVQJ9jrk,"indie, experimental, folk, instrumental, acoustic, psychedelic, american, downtempo, beautiful, guitar",Folk,2009,266293,0.316,0.263,2,-13.147,1,0.0328,0.935,0.00271,0.108,0.118,130.705,4
1016,TRFRLNY128F92FB91B,Madrid,Holden,https://p.scdn.co/mp3-preview/6beb82e82268623de5cff6cf280a3ed89a885bbb?cid=774b29d4f13844c495f206cafdad9c86,0ks09zdNZFuyJS29UUNzS4,"female_vocalists, french, russian",Jazz,2009,248693,0.455,0.601,10,-10.186,0,0.0323,0.213,0.006,0.0883,0.893,148.772,4
1275,TRESMLC128F425A385,Ri Na Cruinne,Clannad,https://p.scdn.co/mp3-preview/da253802b5d557fda93555edd5fb51b5da2668ae?cid=774b29d4f13844c495f206cafdad9c86,0nBq8jhnGNmlY4MKUDsQlm,new_age,Folk,1999,240533,0.491,0.279,0,-15.792,0,0.0276,0.785,0.669,0.339,0.39,159.936,5
455,TROKNJC128F42918B0,When We Escape,Minus the Bear,https://p.scdn.co/mp3-preview/c2fa0fcd92386e7ee3125bd8314b5b06d79a8de3?cid=774b29d4f13844c495f206cafdad9c86,254OnccqjaCGswGNEvw1gT,"indie, indie_rock, progressive_rock",Rock,2007,243706,0.422,0.828,6,-6.561,0,0.0277,0.00826,0.00507,0.158,0.523,97.648,4
1496,TRBQAJW128F92D7208,Forbidden,Miss May I,https://p.scdn.co/mp3-preview/e05dc26657f09e1b72bc758a571e1aa41164d89c?cid=774b29d4f13844c495f206cafdad9c86,6a06GfUAOhTE8yhE2qXYQJ,metalcore,Rap,2010,187973,0.505,0.943,1,-4.043,1,0.0766,3.48e-06,0.000418,0.218,0.362,110.02,4
815,TRDMPAI128F4266582,One Draw,Rita Marley,https://p.scdn.co/mp3-preview/9c99e0f2527d6d0c234dbd973e88d8371bdf33cd?cid=774b29d4f13844c495f206cafdad9c86,0mq3j5WNSHvJgbPHOzt3Mr,reggae,Reggae,2005,267693,0.788,0.422,2,-11.284,1,0.0583,0.0322,0.000167,0.0452,0.747,89.519,4
269,TRKRKGG128F9331034,The Disconnect,Tycho,https://p.scdn.co/mp3-preview/675fee397869812a9aa332b8f76a0dc990731d7d?cid=774b29d4f13844c495f206cafdad9c86,09OkxeLUm8G3a2FyWyUfAM,"electronic, ambient, chillout, downtempo, idm",Electronic,2006,371533,0.678,0.569,9,-11.647,0,0.0347,0.271,0.941,0.172,0.27,120.012,4
995,TRCXUJX128F93481E2,El Triste,José José,https://p.scdn.co/mp3-preview/6e5d8e5abfad16644ee0d9be9d3b5789f7d66406?cid=774b29d4f13844c495f206cafdad9c86,0aTMBEfPCCkKkneU6gLmDD,"oldies, love",Latin,1970,253000,0.378,0.612,0,-6.24,0,0.0405,0.769,0.0,0.184,0.522,109.313,4
201,TRUGBKO12903CCF906,Locomotion,John Coltrane,https://p.scdn.co/mp3-preview/32015a41d0183b3e99d2f72b4735a4ebf76987da?cid=774b29d4f13844c495f206cafdad9c86,00cT2b2qm39faglnFluvBf,jazz,Jazz,2012,434320,0.542,0.662,3,-6.872,1,0.0474,0.786,0.0441,0.131,0.848,134.063,4
161,TRLNKNL12903D0315D,Machine,Regina Spektor,https://p.scdn.co/mp3-preview/c28bdbdab50f5144d6c3918488e222b4791afa21?cid=774b29d4f13844c495f206cafdad9c86,0CuWKLkUI8b3dBTh6Sz1Wz,"alternative, pop, female_vocalists, singer_songwriter, piano, indie_pop, 00s, russian",Metal,2009,231826,0.576,0.566,0,-9.753,0,0.0289,0.49,0.0187,0.377,0.241,89.993,4
729,TRMUSIV128EF342DB1,Bop Gun (Endangered Species),Parliament,https://p.scdn.co/mp3-preview/96fe9d1b53f3253ce06c53f703d4c911c13a2195?cid=774b29d4f13844c495f206cafdad9c86,0HEBSjy6fv79okjy5hQjV7,funk,RnB,2011,511053,0.796,0.662,11,-10.102,0,0.0874,0.332,9.71e-05,0.617,0.881,102.012,4
401,TRMBIJT128F427997E,Got Ur Self A...,Nas,https://p.scdn.co/mp3-preview/d4b1c193d1ed6c195a95249d03491f5ccc3a9500?cid=774b29d4f13844c495f206cafdad9c86,09wQdd0JQbkp9yKfRfwhjG,"rap, hip_hop",Rap,2001,228626,0.699,0.869,11,-4.263,0,0.238,0.0118,0.0,0.0982,0.616,93.612,4
702,TRAWXYD128F4255FBD,Walpurgisnacht,K.I.Z.,https://p.scdn.co/mp3-preview/b0ea542b508ae0d3119de4e19fbfde0235c49f23?cid=774b29d4f13844c495f206cafdad9c86,36fc7ffgOJZmEAavDEmbwu,"rap, german, hip_hop",Rap,2007,301173,0.788,0.709,9,-5.324,0,0.207,0.0376,0.0,0.532,0.516,119.923,4
1129,TRROFDK128F1499D84,Este Seu Olhar,Diana Krall,https://p.scdn.co/mp3-preview/9e291597e72bd9eb57e535c60db972d9ce7d0cb6?cid=774b29d4f13844c495f206cafdad9c86,0q7zavvJxlQDazmSYTsosR,"jazz, lounge",Jazz,2009,165053,0.495,0.144,0,-18.124,1,0.0324,0.686,0.0033,0.121,0.295,104.989,4
565,TRAJBFI12903CC1400,So Long,Mr. Scruff,https://p.scdn.co/mp3-preview/f083dfc3a049b3f60449483d3ee5092a9f9c3c85?cid=774b29d4f13844c495f206cafdad9c86,1ltN3b990920I7lTOl60zX,"chillout, trip_hop, downtempo, mellow, lounge, chill",Reggae,1999,254573,0.651,0.531,11,-9.683,0,0.033,0.228,0.885,0.303,0.731,99.402,4
1413,TRFAIPJ128F427322D,Cumbanchero,Rubén González,https://p.scdn.co/mp3-preview/3455bad92a7ade0cb07c0be8eec55bd47d6fd6a1?cid=774b29d4f13844c495f206cafdad9c86,0SuNSbuISaqrQ4xXmw5Mje,,Latin,1997,272240,0.491,0.591,2,-9.693,1,0.0389,0.624,0.326,0.259,0.544,130.232,4
1021,TRKMCSH128F425BD48,Velvet Touch,The 69 Eyes,https://p.scdn.co/mp3-preview/6935f467f425015d77fafd76be87295e0074de3f?cid=774b29d4f13844c495f206cafdad9c86,122FgQQhApKTWDZfjy6n2s,"gothic_metal, gothic",Rock,2000,278400,0.551,0.669,1,-8.059,1,0.0412,0.0807,0.0243,0.111,0.0612,136.062,4
1025,TRUMEAF12903C9F452,Vedy Proshlogo,Arkona,https://p.scdn.co/mp3-preview/8a8e32ab9867189d7e55314f7314ce889d098d2b?cid=774b29d4f13844c495f206cafdad9c86,40EVn3o2OkmyAhXoPNbtDa,russian,Rock,2008,321680,0.349,0.926,6,-6.714,0,0.0813,0.000985,0.45,0.17,0.0742,164.987,3
1411,TRSIALT128F9337980,Chet Boghassa,Tinariwen,https://p.scdn.co/mp3-preview/19342dfa948631c07737e6c55bb44a9553e9906b?cid=774b29d4f13844c495f206cafdad9c86,0Bx3TC6dI4zsbkmDJDOU05,blues,World,2003,232840,0.722,0.602,5,-10.522,1,0.0345,0.308,0.0107,0.12,0.823,94.911,4
1104,TRVZOTA128F428ADF5,The Slayer,Refused,https://p.scdn.co/mp3-preview/695d48cd88858a55a26611a3459e656dfe44d845?cid=774b29d4f13844c495f206cafdad9c86,2zdRmekZRqxacp0t4JoZ40,"hardcore, swedish",Punk,1996,136480,0.336,0.931,9,-5.489,1,0.0983,0.00023,0.00184,0.456,0.494,125.633,4
205,TRLOUND128F4291D95,Where I'm From,Digable Planets,https://p.scdn.co/mp3-preview/23faafafcdd150f080345feca4ebbfa8370b2db0?cid=774b29d4f13844c495f206cafdad9c86,1962ZwEY7WNQLcmYFn3eR9,"jazz, soul, rap, hip_hop, funk",Rap,1993,275342,0.876,0.42,0,-18.246,0,0.279,0.188,0.00186,0.0668,0.706,98.304,4
34,TRCTEZK128F9309B15,Ghost,Neutral Milk Hotel,https://p.scdn.co/mp3-preview/450005ee5dcf8713ec8233d48fad220af749db1a?cid=774b29d4f13844c495f206cafdad9c86,1tUsIYu0oOVYNvrHWTaHfi,"rock, alternative, indie, experimental, folk, indie_rock, 90s",RnB,1998,248360,0.192,0.943,4,-4.086,1,0.0851,0.0334,1.79e-05,0.131,0.204,136.34,4
775,TRGFWML128F92DFAE4,James Blues,J. Tillman,https://p.scdn.co/mp3-preview/07f16a8d0e39e1efa71f2125e49ce6aaa6b004a1?cid=774b29d4f13844c495f206cafdad9c86,0H5OnXaHsKc6CeCGnsmAn6,"singer_songwriter, acoustic, piano",Folk,2009,148426,0.553,0.206,8,-11.04,0,0.0288,0.884,9.13e-06,0.105,0.24,97.692,4
508,TRJDIBF128F4234F51,'Merican,Descendents,https://p.scdn.co/mp3-preview/62184976f8416806c13dffbd8ef31d89df09359a?cid=774b29d4f13844c495f206cafdad9c86,0ApEwTQgjje9RseKboBULb,"punk, hardcore, punk_rock",Punk,2004,111960,0.501,0.996,9,-2.798,0,0.127,0.0574,0.0,0.155,0.377,101.249,4
1475,TRZMMWJ128F92F9FC9,Hunting Song,Korpiklaani,https://p.scdn.co/mp3-preview/9eaee772368c63b03faa297c9942b34bebc3b96f?cid=774b29d4f13844c495f206cafdad9c86,3CcbA9o9h6wwmKZMh5Jfnw,,Folk,2005,182333,0.244,0.991,10,-3.492,0,0.241,0.000636,0.0,0.143,0.331,180.09,4
1390,TRTVIGE128F149B8FD,Toumast,Tinariwen,https://p.scdn.co/mp3-preview/367690c3e8f66cad8f4b3f561a7ec7289e0da2e5?cid=774b29d4f13844c495f206cafdad9c86,0JRAkHwR7UoZOV0wDtZBn2,,World,2007,268706,0.639,0.788,11,-6.151,0,0.0436,0.759,7.42e-05,0.0898,0.638,143.05,3
91,TRMNYMV128F4279D93,Love Natural,Crystal Fighters,https://p.scdn.co/mp3-preview/5e1d97131a4f9730f0c0f6a95ec89b6ea367bcc2?cid=774b29d4f13844c495f206cafdad9c86,04MNyOQZDvLsW2gjAm9q2L,indie_pop,RnB,2013,199526,0.654,0.791,11,-6.243,1,0.048,0.0392,0.0,0.321,0.603,133.042,4
1363,TRLQLSO128F429E74E,Masks,Martyn,https://p.scdn.co/mp3-preview/c69a553baa9cb9ad199222f9d055ce77dc98e85d?cid=774b29d4f13844c495f206cafdad9c86,0lGsQchI9TktkTQIUZmNXu,"electronic, techno",Rock,2011,296246,0.843,0.831,0,-6.229,1,0.218,5.14e-05,8.42e-05,0.463,0.611,125.016,4
897,TRWVLJG128F9307271,Stripped Intro,Christina Aguilera,https://p.scdn.co/mp3-preview/05766ef74f66567c1412023989cd66af9993e0ec?cid=774b29d4f13844c495f206cafdad9c86,1bmPRwZ5BdncW5o2jcIiud,"pop, rnb",Pop,2002,99653,0.296,0.827,0,-6.492,1,0.0727,0.0696,3.82e-05,0.309,0.171,139.79,4
564,TRJNQXF128F425F0A1,Do No Wrong,Thirteen Senses,https://p.scdn.co/mp3-preview/3573e861a1c0fa9ec736c90b4f24213b40ca4807?cid=774b29d4f13844c495f206cafdad9c86,2xt0Ox3wlroEfT87sUHGVI,"indie, chillout, piano, britpop, mellow",Reggae,2005,292333,0.47,0.479,2,-7.288,0,0.0238,0.2,0.0249,0.085,0.216,82.93,4
1369,TRKFLQD128F92F9172,Aaron,Venetian Snares,https://p.scdn.co/mp3-preview/5b62e77ea26901701832dd9a18a4463b42ae7d1b?cid=774b29d4f13844c495f206cafdad9c86,0ysd5ZcyB0Lw0FbpExCwOL,"ambient, idm",Electronic,2004,104320,0.22,0.0218,5,-17.005,1,0.0447,0.98,0.558,0.0618,0.083,63.579,5
776,TREAXFK128F42724B2,For You From Me,Jon McLaughlin,https://p.scdn.co/mp3-preview/df33c2d8a835cb9e39d95fbb802e53e9655c880f?cid=774b29d4f13844c495f206cafdad9c86,3Be41uDrAuer7s6vOVO6nW,"pop, piano, pop_rock",Pop,2009,212933,0.379,0.719,7,-6.534,0,0.0381,0.402,0.0,0.106,0.349,183.815,4
241,TRRJCHP128F425961F,Darn That Dream,Dexter Gordon,https://p.scdn.co/mp3-preview/e775e301ff06551d3929cc1c26826ef258eaf960?cid=774b29d4f13844c495f206cafdad9c86,01RO7CAso4ivOFuLA6bf6W,jazz,Jazz,2012,548133,0.514,0.197,7,-13.196,1,0.0366,0.618,0.0621,0.675,0.139,98.395,4
13,TRRIHBF128F428192D,Crown of Love,Arcade Fire,https://p.scdn.co/mp3-preview/342f7f89736c5da5545abd50253cf1014c24b4ba?cid=774b29d4f13844c495f206cafdad9c86,1VmKmRUxKSyNMF2x3ndgst,"rock, alternative, indie, alternative_rock, indie_rock, love, beautiful, 00s",Rock,2005,282333,0.317,0.651,3,-6.492,1,0.0274,0.0561,8.82e-05,0.278,0.283,102.642,1
315,TRZRIGS128F932C905,Far From Any Road,The Handsome Family,https://p.scdn.co/mp3-preview/ccc06267491b4119c18dc8b56d0944f6bf39c07a?cid=774b29d4f13844c495f206cafdad9c86,11PLzqhvP79KLH8HApT4bN,"folk, soundtrack, american, country",Country,2003,168226,0.706,0.552,9,-10.028,0,0.0312,0.234,0.0116,0.477,0.738,120.009,4
600,TRLWXPM128E079401C,Heresy (Blind),Nine Inch Nails,https://p.scdn.co/mp3-preview/e162ddfb270e62cb104d4f4669997c2c1ec872d1?cid=774b29d4f13844c495f206cafdad9c86,6YXQcPHnEtZMUeAphOXWx2,industrial,Electronic,1994,332788,0.701,0.835,1,-7.409,1,0.0583,0.00462,0.544,0.822,0.113,114.86,4
387,TRFGJJP128F92D4260,We Like Sportz,The Lonely Island,https://p.scdn.co/mp3-preview/e0340c601a3868c8e95b26d01742b9b92b2df775?cid=774b29d4f13844c495f206cafdad9c86,2VL5qenQDqNNk8wBnm81yu,hip_hop,Rap,2009,123880,0.839,0.967,11,-1.524,0,0.405,0.327,0.0,0.13,0.436,102.093,4
1297,TRJBYDC128E078258B,Patchanka,Mano Negra,https://p.scdn.co/mp3-preview/b3128590096c45d804bf3a4669ba99a7a5c7f049?cid=774b29d4f13844c495f206cafdad9c86,0fARBssXFbhd3gPj4Bt4iu,"rock, ska",Latin,1989,187400,0.615,0.61,11,-14.012,0,0.0518,0.0517,6.21e-06,0.33,0.708,114.915,4
166,TRBOMWF128F428B2A7,Evidence,Faith No More,https://p.scdn.co/mp3-preview/49fecb7028887765fa5967fab7b536a884e3df52?cid=774b29d4f13844c495f206cafdad9c86,0cLH7BXqfm0RqnjueCPLfW,"rock, alternative, metal, alternative_rock, experimental, chillout, 90s, funk",Jazz,1995,294240,0.686,0.779,9,-7.386,0,0.0306,0.0259,0.00759,0.0725,0.627,97.948,4
840,TROEFBK128F147FD04,Quiero Ser Poeta,Jarabe de Palo,https://p.scdn.co/mp3-preview/ec6e63d02cff48e175c42f44050d011b08929dd8?cid=774b29d4f13844c495f206cafdad9c86,2NIufLG7LaySdn898XEtIV,reggae,Latin,2005,214666,0.75,0.712,5,-6.332,1,0.0487,0.189,0.00197,0.199,0.85,92.002,4
20,TRYNOSN128F42A2B82,The Anthem,Good Charlotte,https://p.scdn.co/mp3-preview/37bf3c2518b7d23df6df45e7d17a38dc313e8cae?cid=774b29d4f13844c495f206cafdad9c86,0BRHnOFm6sjxN1i9LJrUDu,"rock, alternative, pop, alternative_rock, punk, punk_rock, pop_rock",Pop,2002,175093,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,4
646,TRPYIKK128F932B961,The Ballad of John Henry,Joe Bonamassa,https://p.scdn.co/mp3-preview/deea5de6a4b265211858aa100fb1c35f15fd2c19?cid=774b29d4f13844c495f206cafdad9c86,1jIerjgmmIjYoiRaf0DaM0,"blues, guitar, blues_rock",Blues,2009,386520,0.534,0.567,4,-6.858,0,0.0301,0.109,0.00024,0.118,0.18,144.419,4
1154,TRXIYMD128F933F2D1,Waracle,Ayreon,https://p.scdn.co/mp3-preview/97fcf7c518d7c87a461473c99ee0f4bad942f3aa?cid=774b29d4f13844c495f206cafdad9c86,0qzjYdoYEFzxTHu274Bdhp,"progressive_rock, progressive_metal, symphonic_metal",Metal,2009,404133,0.204,0.599,4,-10.509,1,0.0507,0.00313,0.0124,0.365,0.0664,121.959,4
831,TRXHDTY128F423B588,Stand Strong,Nneka,https://p.scdn.co/mp3-preview/3736c3ab8a67d9926051d5fc919e1ffdddd081c9?cid=774b29d4f13844c495f206cafdad9c86,0BndnP5aV0cRGSMFXAd22x,"soul, reggae",Rap,2005,221226,0.709,0.689,7,-4.887,1,0.0938,0.488,7.79e-06,0.125,0.241,102.94,4
1267,TROPHST128F42ABAF9,Ballad,Vangelis,https://p.scdn.co/mp3-preview/241d0aca00a6508a12745b3a07e4b80c62707b21?cid=774b29d4f13844c495f206cafdad9c86,0rwtrXCJjemO86tPVR95Xf,"electronic, new_age",New Age,1975,506293,0.235,0.122,9,-18.838,1,0.0361,0.667,0.616,0.107,0.0378,124.324,4
562,TRTAXRE128F42B9C75,Walking Zero,Sneaker Pimps,https://p.scdn.co/mp3-preview/6ef2499335aed3b621568b5d19bb7cdd5561828b?cid=774b29d4f13844c495f206cafdad9c86,1noYaQYfNwZYiJFXHENBji,"electronic, chillout, trip_hop, downtempo",Electronic,1996,271933,0.574,0.516,4,-7.496,0,0.0357,0.0703,0.0527,0.377,0.325,84.811,4
1460,TRSTYBN128F92F08B2,El Conejo,Los Cojolites,https://p.scdn.co/mp3-preview/1b752b1101c495dcf1a657ae235672664d7dccd6?cid=774b29d4f13844c495f206cafdad9c86,5NjLrbTrcwiOE5MYD5fJiI,,Latin,2002,149400,0.714,0.6,0,-11.241,1,0.173,0.361,0.0,0.168,0.983,139.321,3
686,TRUDJHP128F92FA65C,Marie,ELLEGARDEN,https://p.scdn.co/mp3-preview/80d86141569122bf933f91d8c9416ed5587b8bbf?cid=774b29d4f13844c495f206cafdad9c86,18b2UDvRtulpq0cYEcNcZA,"alternative, punk, japanese",Blues,2006,206866,0.217,0.955,4,-2.064,1,0.129,1.27e-05,7.47e-05,0.124,0.0699,181.999,4
957,TRIQNXN12903CF21FB,White Noise/black Silence,Dark Tranquillity,https://p.scdn.co/mp3-preview/d4946d848b34eb7e40b05cf490639c83a36e43d4?cid=774b29d4f13844c495f206cafdad9c86,5mMYK4TvUkSECjctUB1eP2,melodic_death_metal,Metal,2004,253466,0.444,0.988,6,-4.171,0,0.115,6.37e-06,0.665,0.927,0.195,108.043,4
